x,y,z,type
-159.56419462671784,595.3943295778136,0.0,tumor
-378.259254673765,-10.177045932895908,0.0,tumor
64.33081589699145,395.41909124675,0.0,tumor
-48.73096446700504,-23.548347158598403,0.0,tumor
313.33415872229784,428.10449424291187,0.0,tumor
567.5374520242664,-314.002723783583,0.0,tumor
290.45437662498443,-145.37575832611117,0.0,tumor
447.1957409929429,382.49350006190423,0.0,tumor
315.4141389129627,118.18744583384921,0.0,tumor
22.434072056456557,-23.10263711774178,0.0,tumor
139.21010276092602,-161.86702983781112,0.0,tumor
-154.2156741364368,-241.20341711031324,0.0,tumor
-37.588213445586234,-379.8192398167637,0.0,tumor
-101.62188931533984,-116.85031571127888,0.0,tumor
228.9463909867526,-285.18014114151293,0.0,tumor
206.51231893029592,427.36164417481723,0.0,tumor
-93.30196855268048,-8.39420576946884,0.0,tumor
187.79249721431222,582.1715983657298,0.0,tumor
259.99752383310636,427.65878420205513,0.0,tumor
-126.730221616937,-349.5109570385044,0.0,tumor
113.65606041847218,-363.4765383186827,0.0,tumor
554.4632908258017,321.1340844372911,0.0,tumor
483.149684288721,351.73950724278825,0.0,tumor
212.60368948867153,-502.240931038752,0.0,tumor
-244.99195245759557,37.06821839791996,0.0,tumor
361.4708431348272,-113.8789154389006,0.0,tumor
457.4470719326483,181.0325615946515,0.0,tumor
-381.0820849325244,423.49882382072553,0.0,tumor
407.8246873839296,-408.04754240435807,0.0,tumor
-289.8600965705088,83.27349263340352,0.0,tumor
-319.42552928067346,532.4006438033923,0.0,tumor
265.79175436424407,-470.89265816516036,0.0,tumor
81.71350749040494,457.52135693945775,0.0,tumor
476.90974371672644,-66.63365110808468,0.0,tumor
-190.7638974866906,-86.54203293301964,0.0,tumor
-96.71907886591555,518.4350625232141,0.0,tumor
262.3746440510091,55.93661012752261,0.0,tumor
444.0757707069456,-500.75523090256286,0.0,tumor
-382.12207502785685,578.457348025257,0.0,tumor
252.71759316577925,164.24415005571382,0.0,tumor
-372.46502414262716,470.1498080970657,0.0,tumor
437.6872601213321,490.8010399900952,0.0,tumor
411.3903677107836,413.2474928810202,0.0,tumor
170.5583756345177,489.1667698402873,0.0,tumor
146.49003342825313,70.64504147579544,0.0,tumor
68.63934629194011,-286.22013123684536,0.0,tumor
139.8043828154017,-254.7232883496348,0.0,tumor
-11.142751021418917,-333.16825554042344,0.0,tumor
-245.28909248483347,68.11935124427384,0.0,tumor
-32.091122941686194,162.46130989228675,0.0,tumor
225.5292806735174,241.50055713755103,0.0,tumor
136.5358425157856,241.0548470966943,0.0,tumor
295.80289711526564,396.90479138293915,0.0,tumor
220.775040237712,-393.63625108332303,0.0,tumor
-41.599603813296994,239.86628698774302,0.0,tumor
100.58189922000747,302.7114027485452,0.0,tumor
59.279435433948265,-208.81515414138914,0.0,tumor
-138.3186826792126,68.71363129874953,0.0,tumor
-245.58623251207132,130.07304692336265,0.0,tumor
58.685155379472576,-115.81032561594651,0.0,tumor
229.39210102760921,-347.1338368206017,0.0,tumor
-341.1167512690355,-257.843258635632,0.0,tumor
-3.862820354091923,-69.75362139408196,0.0,tumor
-145.00433329206385,-287.5572613594156,0.0,tumor
-558.9203912343692,391.40770087903934,0.0,tumor
343.7910115141759,-145.07861829887338,0.0,tumor
-7.131360653708043,426.02451405224724,0.0,tumor
281.24303578061165,-98.87334406338988,0.0,tumor
-405.7447071932648,97.98192398167635,0.0,tumor
-457.59564194626716,-150.12999876191657,0.0,tumor
327.1511699888573,-331.0882753497586,0.0,tumor
-88.39915810325613,595.8400396186703,0.0,tumor
509.7437167265074,367.33935867277455,0.0,tumor
189.72390739135813,272.2545499566671,0.0,tumor
-185.86108703726632,517.8407824687386,0.0,tumor
491.4696050513804,429.1444843382444,0.0,tumor
272.1802649498576,-83.57063266064131,0.0,tumor
290.6029466386034,-176.2783211588461,0.0,tumor
339.03677107837063,598.6628698774298,0.0,tumor
388.5105856134703,-160.232759688003,0.0,tumor
282.1344558623251,-253.83186826792127,0.0,tumor
19.314101770459274,472.6754983285873,0.0,tumor
7.27993066732688,-426.0245140522471,0.0,tumor
-15.748421443605366,379.5220997895258,0.0,tumor
-211.4151293797202,347.1338368206017,0.0,tumor
32.23969295530526,-162.46130989228675,0.0,tumor
-433.37872972638354,237.34059675622132,0.0,tumor
437.0929800668565,583.8058685155379,0.0,tumor
416.88745821468365,-423.3502538071066,0.0,tumor
-486.41822458833724,174.94119103627577,0.0,tumor
283.17444595765755,-408.79039247245265,0.0,tumor
517.7664974619289,506.8466014609385,0.0,tumor
531.5835087284883,-252.19759811811315,0.0,tumor
-21.09694193388634,-162.9070199331435,0.0,tumor
296.9914572242169,211.04370434567295,0.0,tumor
203.54091865791747,-486.78964962238456,0.0,tumor
-281.2430357806116,129.77590689612475,0.0,tumor
-252.8661631793983,-133.34158722297883,0.0,tumor
-353.1509223721679,222.3350253807106,0.0,tumor
-532.6234988238207,438.0586851553794,0.0,tumor
-51.10808468490768,348.1738269159341,0.0,tumor
-230.87780116379844,594.9486195369568,0.0,tumor
416.7388882010647,-392.44769097437165,0.0,tumor
232.95778135446324,474.0126284511575,0.0,tumor
21.542651974743194,131.8558870867896,0.0,tumor
248.26049275721186,-501.9437910115142,0.0,tumor
-389.6991457224217,376.9964095580042,0.0,tumor
-398.16763649869995,299.44286244892896,0.0,tumor
415.25318806487553,-175.5354710907515,0.0,tumor
357.6080227807354,474.75547851925216,0.0,tumor
42.63959390862942,-394.82481119227435,0.0,tumor
390.29342577689727,-439.0986752507119,0.0,tumor
522.5207378977342,-236.74631670174568,0.0,tumor
331.45970038380585,397.20193141017705,0.0,tumor
310.3627584499194,-486.04679955429,0.0,tumor
417.0360282283025,-454.40138665346046,0.0,tumor
-532.029218769345,345.05385662993694,0.0,tumor
211.71226940695794,-378.3335396805745,0.0,tumor
94.044818620775,-84.61062275597374,0.0,tumor
385.09347530023524,366.5965086046799,0.0,tumor
485.22966447938586,10.771325987371597,0.0,tumor
206.36374891667697,458.4127770211712,0.0,tumor
110.98180017333164,70.34790144855765,0.0,tumor
399.2076265940324,-454.54995666707936,0.0,tumor
550.1547604308531,-376.1049894762907,0.0,tumor
-496.5209855144236,376.4021295035286,0.0,tumor
-4.7542404358054,54.153769964095545,0.0,tumor
-189.2781973505014,-334.35681564937477,0.0,tumor
-95.38194874334528,301.52284263959393,0.0,tumor
-352.5566423176922,129.330196855268,0.0,tumor
-415.69889810573227,268.3917296025752,0.0,tumor
103.70186950600475,-193.06673269778378,0.0,tumor
512.8636870125046,-128.43877677355454,0.0,tumor
210.96941933886342,-254.277578308778,0.0,tumor
-211.56369939333905,378.18496966695557,0.0,tumor
288.82010647517643,102.58759440386291,0.0,tumor
428.4759192769592,537.3034542528167,0.0,tumor
4.605670422186449,-23.251207131360616,0.0,tumor
-31.199702859972717,7.502785687755363,0.0,tumor
558.7718212207502,-329.60257521356937,0.0,tumor
140.6958028971153,-409.68181255416613,0.0,tumor
394.6019561718459,258.14039866286987,0.0,tumor
-283.4715859848954,470.7440881515415,0.0,tumor
539.7548594775286,-143.74148817630305,0.0,tumor
310.0656184226817,-424.0931038752012,0.0,tumor
-21.39408196112413,-131.85588708678966,0.0,tumor
289.86009657050886,-52.37092980066859,0.0,tumor
-118.41030085427758,-271.9574099294293,0.0,tumor
496.96669555528035,-407.4532623498824,0.0,tumor
-42.19388386777268,332.72254549956676,0.0,tumor
470.9669431719698,-516.0579423053114,0.0,tumor
-92.55911848458584,-132.3015971276464,0.0,tumor
-396.5333663488919,51.62807973257395,0.0,tumor
234.59205150427135,226.19784573480263,0.0,tumor
110.53609013247501,132.30159712764635,0.0,tumor
-30.011142751021453,-178.35830134951095,0.0,tumor
-145.5986133465396,-194.7010028475919,0.0,tumor
-316.30555899467623,36.622508357063225,0.0,tumor
-120.0445710040857,-23.994057199455256,0.0,tumor
-431.7444595765754,-10.622755973752646,0.0,tumor
412.43035780611604,258.2889686764887,0.0,tumor
236.52346168131737,-83.71920267426026,0.0,tumor
484.93252445214796,72.87359168007924,0.0,tumor
500.08666584127775,475.7954686145847,0.0,tumor
502.1666460319426,165.87842020552182,0.0,tumor
209.0380091618175,55.49090008666576,0.0,tumor
461.458462300359,-438.6529652098551,0.0,tumor
344.9795716231274,-330.93970533613964,0.0,tumor
-355.5280425900705,594.2057694688622,0.0,tumor
536.4863191779126,352.0366472700259,0.0,tumor
98.65048904296145,581.5773183112542,0.0,tumor
-200.27237835830135,-9.13705583756348,0.0,tumor
441.1043704345673,-35.8796582889687,0.0,tumor
-248.70620279806855,594.800049523338,0.0,tumor
264.6031942552928,-285.03157112789404,0.0,tumor
192.39816763649867,-130.5187569642194,0.0,tumor
479.43543394824803,-469.55552804259,0.0,tumor
438.4301101894267,366.8936486319178,0.0,tumor
-13.074161198464822,-23.399777144979566,0.0,tumor
386.5791754364244,118.63315587470606,0.0,tumor
291.345796706698,-300.33428253064255,0.0,tumor
-396.23622632165404,20.57694688622007,0.0,tumor
145.59861334653954,225.60356568032682,0.0,tumor
-270.1002847591928,-226.49498576204041,0.0,tumor
486.2696545747184,-144.0386282035409,0.0,tumor
14.262721307416086,-131.7073170731707,0.0,tumor
420.6017085551565,366.74507861829886,0.0,tumor
48.73096446700504,54.45090999133345,0.0,tumor
95.53051875696428,-301.52284263959393,0.0,tumor
193.1410177045933,-254.42614832239695,0.0,tumor
-290.3058066113656,145.22718831249233,0.0,tumor
-377.3678345920515,-165.13557013742724,0.0,tumor
5.497090503899926,-147.15859848953818,0.0,tumor
-15.154141389129563,286.5172712640832,0.0,tumor
541.091989600099,-360.65370805992325,0.0,tumor
-333.0939705336139,-118.33601584746816,0.0,tumor
-335.4710907515166,253.38615822706447,0.0,tumor
-435.6072799306673,578.1602079980191,0.0,tumor
-334.1339606289464,36.47393834344439,0.0,tumor
209.929429243531,-99.31905410424662,0.0,tumor
-390.88770583137295,563.0060666088893,0.0,tumor
-165.35842515785566,115.06747554785193,0.0,tumor
563.9717716974122,243.72910734183483,0.0,tumor
-488.94391481985883,577.8630679707812,0.0,tumor
245.43766249845237,-68.11935124427384,0.0,tumor
398.9104865667945,-392.5962609879906,0.0,tumor
-478.0983038256778,283.5458709917049,0.0,tumor
-141.14151293797204,502.5380710659899,0.0,tumor
-201.46093846725267,176.87260121332167,0.0,tumor
-342.89959143246256,21.02265692707681,0.0,tumor
76.51355701374268,-115.81032561594651,0.0,tumor
440.65866039371053,26.07403739012011,0.0,tumor
190.9124675003095,86.39346291940069,0.0,tumor
501.72093599108564,227.83211588461063,0.0,tumor
-280.05447567166027,-56.085180141141564,0.0,tumor
68.34220626470221,-224.2664355577566,0.0,tumor
-181.5525566423177,-132.89587718212204,0.0,tumor
397.4247864306054,-175.6840411043704,0.0,tumor
-16.34270149808094,472.37835830134964,0.0,tumor
-167.88411538937726,486.9382196360034,0.0,tumor
47.54240435805377,240.4605670422187,0.0,tumor
568.131732078742,-407.00755230902564,0.0,tumor
187.94106722793106,551.2690355329948,0.0,tumor
-443.9272006933267,500.6066608889439,0.0,tumor
-403.3675869753621,-273.74025009285623,0.0,tumor
-185.41537699640952,455.88708678964963,0.0,tumor
-176.20403615203668,409.3846725269283,0.0,tumor
415.6988981057324,-237.48916676984027,0.0,tumor
432.48730964467006,-82.53064256530888,0.0,tumor
531.8806487557262,-314.15129379720196,0.0,tumor
353.5966324130246,-284.43729107341835,0.0,tumor
-159.26705459948,533.4406338987246,0.0,tumor
-238.90058189921996,455.4413767487929,0.0,tumor
-139.21010276092608,192.769592670546,0.0,tumor
-478.39544385291566,314.4484338244398,0.0,tumor
49.622384548718514,-100.35904419957905,0.0,tumor
117.07317073170725,488.7210597994306,0.0,tumor
54.525194998142865,534.7777640212951,0.0,tumor
299.66571746935733,-191.72960257521356,0.0,tumor
-154.3642441500557,-210.15228426395942,0.0,tumor
144.11291321035037,442.515785563947,0.0,tumor
-49.32524452148073,69.30791135322511,0.0,tumor
559.3661012752258,-422.4588337253931,0.0,tumor
-262.07750402377116,-86.98774297387638,0.0,tumor
105.48470966943182,-471.9326482604928,0.0,tumor
212.00940943419585,-409.23610251330945,0.0,tumor
-5.1999504766621385,116.10746564318436,0.0,tumor
-32.53683298254305,224.41500557137556,0.0,tumor
399.6533366348891,-516.5036523461681,0.0,tumor
42.49102389501047,-363.9222483595394,0.0,tumor
-24.365482233502576,332.8711155131856,0.0,tumor
341.2653212826543,257.84325863563197,0.0,tumor
-361.7679831620651,175.83261111798936,0.0,tumor
553.1261607032314,538.0463043209113,0.0,tumor
493.8467252692832,57.42231026371178,0.0,tumor
-461.7556023275968,500.45809087532507,0.0,tumor
-327.7454500433329,423.9445338615823,0.0,tumor
30.30828277825924,147.30716850315707,0.0,tumor
-288.22582642070074,-164.5412900829516,0.0,tumor
146.19289340101523,132.59873715488425,0.0,tumor
407.08183731583506,-283.99158103256156,0.0,tumor
46.94812430357808,333.31682555404234,0.0,tumor
398.3162065123189,-299.59143246254797,0.0,tumor
476.31546366225086,26.222607403738948,0.0,tumor
-84.23919772192647,-54.748050018571234,0.0,tumor
-395.64194626717835,-72.27931162560355,0.0,tumor
179.175436424415,535.6691841030085,0.0,tumor
129.25591184845848,-22.50835706326609,0.0,tumor
-130.74161198464776,270.17456976600226,0.0,tumor
-420.7502785687755,-335.84251578556393,0.0,tumor
-370.2364739383434,129.18162684164918,0.0,tumor
89.73628822582634,597.0285997276217,0.0,tumor
413.47034790144846,103.33044447195743,0.0,tumor
414.2131979695431,-20.576946886220185,0.0,tumor
-301.2999876191655,470.59551813792245,0.0,tumor
49.02810449424294,-7.502785687755363,0.0,tumor
216.16936981552556,318.9055342330073,0.0,tumor
207.1065989847715,334.35681564937477,0.0,tumor
-25.99975238331058,580.8344682431596,0.0,tumor
407.230407329454,-315.04271387891544,0.0,tumor
6.239940571994566,-271.21455986133464,0.0,tumor
499.49238578680195,568.6517271264083,0.0,tumor
493.10387520118854,181.32970162188928,0.0,tumor
340.8196112417977,319.7969543147208,0.0,tumor
-274.8545251949981,517.2465024142627,0.0,tumor
-352.11093227683546,67.3765011761792,0.0,tumor
-4.3085303949486615,-7.799925714993151,0.0,tumor
-102.81044942429116,69.01077132598743,0.0,tumor
-421.4931286368701,-211.93512442738643,0.0,tumor
378.259254673765,41.07960876563084,0.0,tumor
396.23622632165404,10.325615946514858,0.0,tumor
371.87074408815147,-346.2424167388882,0.0,tumor
-371.27646403367584,284.14015104618056,0.0,tumor
66.70793611489421,23.696917172217354,0.0,tumor
-459.9727621641698,221.59217531261606,0.0,tumor
208.14658908010392,179.54686145846233,0.0,tumor
567.0917419834096,-252.0490281044942,0.0,tumor
-351.66522223597866,5.422805497090394,0.0,tumor
-424.7616689364863,283.84301101894266,0.0,tumor
4.3085303949486615,38.702488547728194,0.0,tumor
181.10684660146092,225.75213569394577,0.0,tumor
-238.30630184474433,362.58511823696927,0.0,tumor
273.0716850315712,-207.47802401881887,0.0,tumor
-567.8345920515043,375.8078494490529,0.0,tumor
-135.94156246130984,-303.0085427757831,0.0,tumor
126.87879163055595,349.3623870248855,0.0,tumor
-87.2105979943048,409.978952581404,0.0,tumor
-182.74111675126898,52.96520985514428,0.0,tumor
504.54376624984513,-205.9923238826297,0.0,tumor
314.96842887210596,180.1411415129379,0.0,tumor
305.75708802773306,226.64355577565937,0.0,tumor
547.4805001857125,26.668317444595687,0.0,tumor
535.8920391234368,445.0414757954686,0.0,tumor
270.84313482728726,133.3415872229789,0.0,tumor
221.3693202921877,-486.6410796087656,0.0,tumor
27.931162560356597,519.1779125913085,0.0,tumor
-51.70236473938348,441.1786554413768,0.0,tumor
-220.18076018323632,331.6825554042342,0.0,tumor
-139.06153274730718,161.7184598241921,0.0,tumor
63.736535842515764,488.4239197721927,0.0,tumor
-469.92695307663735,392.0019809335149,0.0,tumor
511.52655688993434,88.47344311006566,0.0,tumor
164.76414510337997,8.839915810325692,0.0,tumor
-328.63687012504636,578.9030580661135,0.0,tumor
21.09694193388634,193.80958276587842,0.0,tumor
250.04333292063882,598.068589822954,0.0,tumor
-97.16478890677229,580.3887582023028,0.0,tumor
352.85378234493,-160.3813297016219,0.0,tumor
430.85303949486195,165.43271016466508,0.0,tumor
456.8527918781725,274.0373901200942,0.0,tumor
-452.5442614832239,454.1042466262227,0.0,tumor
58.53658536585374,-84.90776278321164,0.0,tumor
93.45053856629943,8.24563575584989,0.0,tumor
198.7866782221122,256.9518385539186,0.0,tumor
117.66745078618305,395.86480128760684,0.0,tumor
60.31942552928069,-363.77367834592053,0.0,tumor
296.54574718336016,272.99740002476165,0.0,tumor
-119.7474309768478,-55.04519004580902,0.0,tumor
116.77603070446946,550.6747554785193,0.0,tumor
425.50451900458086,-376.8478395443853,0.0,tumor
-514.7950971895506,438.20725516899824,0.0,tumor
-136.5358425157856,-210.15228426395942,0.0,tumor
-478.6925838801535,376.4021295035286,0.0,tumor
-199.23238826296893,-163.94701002847592,0.0,tumor
-254.50043332920637,114.47319549337624,0.0,tumor
484.3382443976724,165.72985019190298,0.0,tumor
131.1873220255045,-301.374272625975,0.0,tumor
264.75176426891164,-315.93413396062897,0.0,tumor
-272.47740497709543,145.37575832611117,0.0,tumor
457.0013618917916,243.13482728735914,0.0,tumor
176.50117617927447,-440.43580537328216,0.0,tumor
260.1460938467252,396.7562213693203,0.0,tumor
287.1858363253683,350.4023771202179,0.0,tumor
447.6414510337996,320.5398043828154,0.0,tumor
515.537947257645,-531.212083694441,0.0,tumor
-40.70818373158352,115.9588956295654,0.0,tumor
349.28810201807596,397.350501423796,0.0,tumor
403.6647270026,242.6891172465024,0.0,tumor
247.22050266187944,-346.9852668069828,0.0,tumor
69.08505633279685,-348.1738269159341,0.0,tumor
111.57608022780744,-22.50835706326609,0.0,tumor
140.9929429243531,-440.73294540052,0.0,tumor
474.5326234988237,305.08852296644795,0.0,tumor
-103.40472947876685,162.01559985143,0.0,tumor
-385.539185341092,-273.74025009285623,0.0,tumor
-145.1529033056828,-256.6546985266807,0.0,tumor
325.07118979819245,9.879905905658006,0.0,tumor
492.50959514671274,274.33453014733186,0.0,tumor
29.862572737402502,209.26086418224588,0.0,tumor
156.5927943543394,-99.76476414510336,0.0,tumor
-452.395691469605,423.0531137798687,0.0,tumor
-47.39383434443482,-240.46056704221866,0.0,tumor
69.38219636003464,-379.224959762288,0.0,tumor
-172.19264578432586,-210.3008542775783,0.0,tumor
101.77045932895874,116.850315711279,0.0,tumor
130.5930419710288,-208.36944410053235,0.0,tumor
519.8464776525938,166.02699021914077,0.0,tumor
-398.3162065123189,330.49399529528296,0.0,tumor
-296.3971771697412,-273.1459700383806,0.0,tumor
215.42651974743103,442.96149560480376,0.0,tumor
464.42986257273753,475.4983285873468,0.0,tumor
-301.44855763278446,501.4980809706574,0.0,tumor
-325.665469852668,114.0274854525195,0.0,tumor
508.70372663117485,522.2978828773059,0.0,tumor
348.84239197721934,459.3041971028847,0.0,tumor
36.69679336387276,534.7777640212951,0.0,tumor
-21.69122198836203,-69.90219140770091,0.0,tumor
307.53992819116013,-52.22235978704964,0.0,tumor
-316.89983904915186,129.62733688250592,0.0,tumor
514.4979571623127,-376.2535594899096,0.0,tumor
-297.7343072923115,-87.13631298749533,0.0,tumor
-2.6742602451405446,-255.76327844496717,0.0,tumor
-110.5360901324749,-101.39903429491147,0.0,tumor
-47.69097437167261,-178.5068713631299,0.0,tumor
549.5604803763773,-283.10016095084814,0.0,tumor
361.02513309397057,-51.92521975981174,0.0,tumor
-225.2321406462795,-272.70025999752386,0.0,tumor
-299.81428748297634,253.68329825430237,0.0,tumor
519.5493376253559,227.98068589822947,0.0,tumor
-229.39210102760927,378.0363996533366,0.0,tumor
442.7386405843754,-283.8430110189427,0.0,tumor
-13.66844125294051,69.60505138046301,0.0,tumor
-190.02104741859597,-210.44942429119726,0.0,tumor
155.55280425900696,55.19376005942809,0.0,tumor
277.9744954809953,396.90479138293915,0.0,tumor
102.06759935619664,54.896620032190185,0.0,tumor
524.4521480747802,-546.6633651108085,0.0,tumor
-139.35867277454503,223.67215550328092,0.0,tumor
-105.03899962857497,409.830382567785,0.0,tumor
-164.02129503528533,-101.84474433576821,0.0,tumor
58.09087532499689,-22.954067104122828,0.0,tumor
-114.99319054104251,580.240188188684,0.0,tumor
-443.1843506252321,376.6992695307663,0.0,tumor
-229.837811068466,439.9900953324254,0.0,tumor
-448.38430110189427,-196.63241302463786,0.0,tumor
-264.9003342825306,346.8366967933638,0.0,tumor
28.525442614832173,426.1730840658661,0.0,tumor
-4.902810449424351,85.20490281044943,0.0,tumor
-466.5098427634022,-134.827287359168,0.0,tumor
332.2025504519005,273.29454005199955,0.0,tumor
430.1101894267673,289.3401015228426,0.0,tumor
299.96285749659523,-253.68329825430231,0.0,tumor
354.4880524947382,-408.34468243159586,0.0,tumor
50.513804630432105,-224.4150055713755,0.0,tumor
496.5209855144236,-345.49956667079357,0.0,tumor
253.31187322025505,71.38789154389008,0.0,tumor
-291.4943667203169,331.2368453633775,0.0,tumor
492.6581651603318,243.2833973009781,0.0,tumor
-404.7047170979324,-56.82803020923609,0.0,tumor
505.7323263587965,-391.85341091989596,0.0,tumor
-443.77863067970776,469.704098056209,0.0,tumor
-280.500185712517,5.868515537947246,0.0,tumor
-416.88745821468365,454.2528166398415,0.0,tumor
85.72489785811558,-162.1641698650489,0.0,tumor
-257.47183360158476,579.3487681069703,0.0,tumor
-386.43060542280546,-118.7817258883249,0.0,tumor
-406.9332673022161,283.9915810325616,0.0,tumor
470.52123313111304,-454.10424662622256,0.0,tumor
358.499442862449,350.84808716107466,0.0,tumor
134.90157236597747,488.8696298130494,0.0,tumor
11.439891048656705,302.1171226940696,0.0,tumor
-387.1734554909001,-25.776897362882323,0.0,tumor
-341.7110313235112,-164.98700012380834,0.0,tumor
467.2526928314968,41.67388882010653,0.0,tumor
184.96966695555284,-362.882258264207,0.0,tumor
48.2852544261483,116.40460567042226,0.0,tumor
176.79831620651225,-471.48693821963604,0.0,tumor
63.43939581527786,519.4750526185464,0.0,tumor
-76.2164169865049,84.61062275597385,0.0,tumor
420.8988485823944,335.84251578556393,0.0,tumor
-390.7391358177541,531.9549337625356,0.0,tumor
452.54426148322386,-423.2016837934877,0.0,tumor
181.7011266559366,132.89587718212215,0.0,tumor
190.02104741859603,241.3519871239322,0.0,tumor
-289.1172465024142,-40.6338987247741,0.0,tumor
-279.31162560356563,-179.99257149931907,0.0,tumor
540.6462795592423,-298.7000123808345,0.0,tumor
223.89501052370917,489.4639098675252,0.0,tumor
446.0071808839916,568.3545870991704,0.0,tumor
512.7151169988857,-97.38764392720066,0.0,tumor
132.67302216169367,-549.1890553423301,0.0,tumor
-305.90565804135196,-195.74099294292438,0.0,tumor
90.03342825306424,535.074904048533,0.0,tumor
437.3901200940944,521.8521728364492,0.0,tumor
166.54698526680693,-270.1745697660022,0.0,tumor
321.35693945771936,567.611737031076,0.0,tumor
-540.6462795592422,298.5514423672155,0.0,tumor
3.26854029961612,193.66101275225947,0.0,tumor
-314.2255788040113,-273.1459700383806,0.0,tumor
-324.4769097437167,-71.83360158474682,0.0,tumor
-327.29974000247614,361.99083818249346,0.0,tumor
-503.94948619536956,143.890058189922,0.0,tumor
521.9264578432586,-143.890058189922,0.0,tumor
413.0246378605917,165.28414015104613,0.0,tumor
-332.4996904791383,-211.34084437291074,0.0,tumor
-253.0147331930172,-102.4390243902439,0.0,tumor
128.51306178036396,101.54760430853037,0.0,tumor
159.11848458586098,-502.53807106598987,0.0,tumor
295.6543271016466,427.95592422929303,0.0,tumor
-404.2590070570756,-118.9302959019438,0.0,tumor
530.246378605918,-66.33651108084689,0.0,tumor
-344.5338615822706,268.83743964343205,0.0,tumor
503.0580661136561,10.919896000990434,0.0,tumor
48.13668441252935,147.45573851677602,0.0,tumor
177.09545623375016,-533.4406338987247,0.0,tumor
92.26197845734794,194.25529280673516,0.0,tumor
552.9775906896124,569.0974371672651,0.0,tumor
-246.4776525937848,253.98043828154016,0.0,tumor
-495.62956543271014,221.44360529899723,0.0,tumor
-174.86690602946635,192.4724526433081,0.0,tumor
-194.77528785440137,533.2920638851058,0.0,tumor
225.38071065989857,272.551689983905,0.0,tumor
350.0309520861706,273.29454005199955,0.0,tumor
-226.86641079608762,-24.736907267549782,0.0,tumor
22.13693202921877,38.85105856134703,0.0,tumor
183.9296768602204,-208.07230407329456,0.0,tumor
13.51987123932156,-7.6513557013742,0.0,tumor
337.10536090132473,-470.44694812430356,0.0,tumor
-87.3591680079237,441.03008542775774,0.0,tumor
422.8302587594404,25.92546737650116,0.0,tumor
-210.22656927076883,161.27274978333548,0.0,tumor
33.279683050637686,-317.41983409681814,0.0,tumor
-272.03169493623864,83.42206264702236,0.0,tumor
135.05014237959642,457.9670669803145,0.0,tumor
75.32499690479142,70.1993314349387,0.0,tumor
392.81911600841886,537.0063142255788,0.0,tumor
486.7153646155749,-205.9923238826297,0.0,tumor
246.62622260740363,-254.12900829515905,0.0,tumor
191.80388758202298,-37.5139284387767,0.0,tumor
-261.0375139284388,-241.94626717840782,0.0,tumor
-408.7161074656432,562.8574965952705,0.0,tumor
-248.40906277083076,563.897486690603,0.0,tumor
-480.0297140027237,562.4117865544138,0.0,tumor
387.9163055589946,-67.22793116256037,0.0,tumor
-41.748173826915945,270.76884982047795,0.0,tumor
74.87928686393457,132.1530271140275,0.0,tumor
-225.38071065989845,-241.64912715117003,0.0,tumor
31.942552928067357,-100.50761421319794,0.0,tumor
-336.659650860468,439.39581527794985,0.0,tumor
234.7406215178903,195.14671288844863,0.0,tumor
135.9415624613099,333.911105608518,0.0,tumor
6.537080599232354,-302.11712269406956,0.0,tumor
342.4538813916058,71.83360158474682,0.0,tumor
406.6361272749783,-222.03788535347286,0.0,tumor
-67.59935619660763,131.26160703231392,0.0,tumor
-113.95320044571008,425.2816639841526,0.0,tumor
377.3678345920515,165.1355701374273,0.0,tumor
158.37563451776646,-378.6306797078123,0.0,tumor
-343.0481614460814,51.92521975981185,0.0,tumor
557.1375510709421,-81.6392224835954,0.0,tumor
-131.93017209359914,456.18422681688753,0.0,tumor
-526.0864182245883,-553.4975857372787,0.0,tumor
-64.92509595146714,-271.6602699021914,0.0,tumor
239.1977219264578,-486.4925095951467,0.0,tumor
-261.4832239692955,-179.84400148570018,0.0,tumor
-367.8593537204407,-242.54054723288345,0.0,tumor
27.485452519499745,581.1316082703975,0.0,tumor
86.76488795344812,-317.1226940695803,0.0,tumor
-92.1134084437291,-194.25529280673516,0.0,tumor
-426.69307911353224,593.7600594280054,0.0,tumor
-333.6882505880896,-25.479757335644422,0.0,tumor
159.56419462671784,-564.4917667450786,0.0,tumor
554.3147208121826,352.185217283645,0.0,tumor
447.9385910610374,289.48867153646154,0.0,tumor
-177.2440262473691,564.3431967314598,0.0,tumor
147.3814535099665,-53.26234988238207,0.0,tumor
170.40980562089885,520.0693326730222,0.0,tumor
-497.709545623375,562.2632165407947,0.0,tumor
429.21876934505383,413.2474928810202,0.0,tumor
-317.49411910362755,222.6321654079485,0.0,tumor
411.09322768354593,475.2011885601089,0.0,tumor
-84.98204779002106,69.15934133960627,0.0,tumor
28.674012628451237,395.27052123313115,0.0,tumor
252.12331311130367,257.2489785811564,0.0,tumor
-139.80438281540177,285.6258511823696,0.0,tumor
484.63538442491006,103.77615451281417,0.0,tumor
97.31335892039124,-580.3887582023028,0.0,tumor
-118.70744088151537,-210.00371425034047,0.0,tumor
-191.80388758202298,68.41649127151163,0.0,tumor
500.82951590937216,351.73950724278825,0.0,tumor
-79.18781725888323,549.4861953695679,0.0,tumor
-158.22706450414762,378.48210969419335,0.0,tumor
445.85861087037256,599.4057199455244,0.0,tumor
-69.53076637365359,441.03008542775774,0.0,tumor
4.902810449424351,-54.302339977714496,0.0,tumor
